TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
334,334,S335-01-t10_01.jpg,625,,74.5217,102.205,136.723,95.2429,106.362,143.736
334,334,S335-02-t10_01.jpg,626,,95.6581,40.9996,149.171,38.5302,124.506,77.6982
335,335,S336-01-t10_01.jpg,627,,127.703,232.268,223.604,231.688,173.795,293.295
335,335,S336-02-t10_01.jpg,628,,102.395,251.243,178.783,253.465,129.992,319.266
336,336,S337-01-t10_01.jpg,629,,178.832,265.481,271.673,260.529,231.564,313.037
337,337,S338-01-t10_01.jpg,630,,92.832,117.832,172.359,126.213,125.457,172.44
338,338,S339-01-t10_01.jpg,631,,68.2599,102.84,133.027,97.0979,105.494,143.834
339,339,S340-01-t10_01.jpg,632,,181.144,272.207,265.914,272.075,221.364,322.606
340,340,S341-01-t10_01.jpg,633,,178.597,258.759,290.905,248.149,234.998,326.645
340,340,S341-02-t10_01.jpg,634,,181.753,300.257,304.408,293.77,247.57,377.415
341,341,S342-01-t10_01.jpg,635,,108.865,190.474,218.986,181.353,167.907,245.473
342,342,S343-01-t10_01.jpg,636,,132.645,170.073,213.352,178.191,163.707,208.551
343,343,S344-01-t10_01.jpg,637,,71.0773,128.11,160.948,129.438,113.323,179.021
344,344,S345-01-t10_01.jpg,638,,183.724,213.589,287.53,209.558,238.834,276.098
345,345,S346-01-t10_01.jpg,639,,91.1021,191.8,188.998,183.836,135.775,267.243
345,345,S346-02-t10_01.jpg,640,,153.773,206.681,232.146,197.631,197.565,251.161
345,345,S346-03-t10_01.jpg,641,,146.659,176.674,262.595,181.926,199.019,246.84
346,346,S347-01-t10_01.jpg,642,,124.904,196.701,216.545,199.557,166.194,251.74
347,347,S348-01-t10_01.jpg,643,,116.571,103.675,168.364,103.956,142.665,138.724
348,348,S349-01-t10_01.jpg,644,,140.451,191.419,216.769,192.053,171.699,229.022
349,349,S350-01-t10_01.jpg,645,,144.656,294.525,279.488,272.809,212.667,339.696
349,349,S350-02-t10_01.jpg,646,,211.977,279.372,295.161,268.333,253.069,311.777
350,350,S351-01-t10_01.jpg,647,,190.325,255.07,310.706,258.919,248.861,331.425
350,350,S351-02-t10_01.jpg,648,,183.426,279.016,295.522,278.546,235.417,352.042
351,351,S352-01-t10_01.jpg,649,,194.508,304.346,344.051,304.531,280.038,389.026
351,351,S352-02-t10_01.jpg,650,,157.539,281.95,270.821,289.498,212.116,348.701
351,351,S352-03-t10_01.jpg,651,,161.834,264.844,285.578,266.461,223.325,336.703
351,351,S352-04-t10_01.jpg,652,,140.12,229.408,253.787,224.738,195.928,297.489
352,352,S353-01-t10_01.jpg,653,,185.833,385.557,287.858,378.984,240.898,441.16
352,352,S353-02-t10_01.jpg,654,,173.611,255.294,293.766,249.502,234.954,318.993
352,352,S353-03-t10_01.jpg,655,,196.612,246.879,311.674,236.696,262.2,310.523
352,352,S353-04-t10_01.jpg,656,,188.24,291.438,279.896,290.8,233.25,348.376
352,352,S353-05-t10_01.jpg,657,,154.729,233.679,259.395,228.725,210.101,289.245
352,352,S353-06-t10_01.jpg,658,,234.403,355.09,315.464,361.038,271.977,401.641
352,352,S353-07-t10_01.jpg,659,,209.046,309.516,296.613,298.385,259.275,348.612
352,352,S353-08-t10_01.jpg,660,,192.588,272.009,282.916,270.464,241.359,325.008
353,353,S354-01-t10_01.jpg,661,,223.484,246.325,317.153,250.142,274.439,305.555
353,353,S354-02-t10_01.jpg,662,,240.294,258.971,320.439,263.226,281.184,313.354
353,353,S354-03-t10_01.jpg,663,,194.822,308.865,290.035,309.954,245.434,369.08
353,353,S354-04-t10_01.jpg,664,,199.834,274.113,297.247,275.357,248.817,338.634
354,354,S355-01-t10_01.jpg,665,,149.933,259.4,247.85,250.419,203.521,318.833
354,354,S355-02-t10_01.jpg,666,,89.8706,211.647,168.266,209.484,128.585,266.917
355,355,S356-01-t10_01.jpg,667,,124.72,346.073,242.359,318.258,196.964,413.307
356,356,S357-01-t10_01.jpg,668,,88.3144,108.622,147.2,115.457,115.064,148.564
356,356,S357-02-t10_01.jpg,669,,150.687,94.1178,189.473,90.3569,171.123,117.741
357,357,S358-01-t10_01.jpg,670,,173.249,278.052,279.837,266.709,229.873,330.037
358,358,S359-01-t10_01.jpg,671,,199.327,293.211,301.029,297.689,252.722,357.087
359,359,S360-01-t10_01.jpg,672,,64.695,103.121,96.2717,103.173,80.5807,121.351
360,360,S361-01-t10_01.jpg,673,,121.503,79.6641,156.457,86.2302,135.005,105.855
361,361,S362-01-t10_01.jpg,674,,128.876,82.2922,187.177,64.0413,169.641,104.715
362,362,S363-01-t10_01.jpg,675,,198.462,278.474,315.345,274.588,256.036,352.897
363,363,S364-01-t10_01.jpg,676,,177.802,281.218,301.152,283.981,240.841,365.978
363,363,S364-02-t10_01.jpg,677,,116.949,231.108,214.136,236.275,162.74,308.639
364,364,S365-01-t10_01.jpg,678,,134.497,208.051,234.062,194.502,188.85,257.16
365,365,S366-01-t10_01.jpg,679,,131.683,230.31,229.229,240.961,174.021,285.655
366,366,S367-01-t10_01.jpg,680,,178.677,246.455,293.093,253.337,236.208,319.213
366,366,S367-02-t10_01.jpg,681,,181.006,244.721,284.273,243.924,230.073,308.277
367,367,S368-01-t10_01.jpg,682,,154.011,278.322,286.761,248.555,237.463,358.933
368,368,S369-01-t10_01.jpg,683,,184.506,269.127,302.916,259.143,257.919,355.737
369,369,S370-01-t10_01.jpg,684,,373.541,302.906,498.571,312.289,431.084,370.939
370,370,S371-01-t10_01.jpg,685,,180.895,270.403,273.789,263.825,230.464,328.5
371,371,S372-01-t10_01.jpg,686,,207.147,274.131,311.327,271.998,267.676,324.499
372,372,S373-01-t10_01.jpg,687,,177.609,334.253,249.575,343.639,208.123,382.858
372,372,S373-02-t10_01.jpg,688,,140.689,303.337,297.409,285.052,220.39,386.767
372,372,S373-03-t10_01.jpg,689,,117.756,302.812,215.237,297.547,160.447,367.831
372,372,S373-04-t10_01.jpg,690,,215.853,286.131,340.218,278.488,277.127,355.914
372,372,S373-05-t10_01.jpg,691,,197.838,284.504,283.735,276.99,245.024,333.274
372,372,S373-06-t10_01.jpg,692,,213.856,265.006,308.922,260.441,260.48,331.58
373,373,S374-01-t10_01.jpg,693,,191.677,280.122,296.173,288.15,237.221,344.926
374,374,S375-01-t10_01.jpg,694,,168.523,269.03,304.271,258.926,240.182,335.936
374,374,S375-02-t10_01.jpg,695,,165.517,262.369,297.921,259.274,236.973,337.473
375,375,S376-01-t10_01.jpg,696,,134.006,229.559,223.403,225.703,175.286,281.858
375,375,S376-02-t10_01.jpg,697,,83.7943,240.009,204.066,235.828,134.262,305.768
375,375,S376-03-t10_01.jpg,698,,95.1232,240.922,197.434,242.223,142.79,297.375
376,376,S377-01-t10_01.jpg,699,,601.921,516.146,843.148,529.096,723.031,679.885
377,377,S378-01-t10_01.jpg,700,,183.661,270.65,297.109,280.474,235.255,345.121
378,378,S379-01-t10_01.jpg,701,,160.043,194.874,238.088,192.656,196.899,241.207
379,379,S380-01-t10_01.jpg,702,,220.687,260.445,340.943,270.301,280.304,332.667
379,379,S380-02-t10_01.jpg,703,,194.598,169.057,280.059,172.18,236.86,215.069
379,379,S380-03-t10_01.jpg,704,,227.675,235.559,333.387,237.104,268.969,312.469
379,379,S380-04-t10_01.jpg,705,,207.56,298.956,337.901,305.532,265.834,388.123
379,379,S380-05-t10_01.jpg,706,,192.485,253.924,284.179,250.221,241.628,303.894
379,379,S380-06-t10_01.jpg,707,,187.282,263.389,304.985,278.621,220.055,342.772
379,379,S380-07-t10_01.jpg,708,,204.321,314.112,300.924,321.156,242.627,367.692
380,380,S381-01-t10_01.jpg,709,,178.277,276.225,299.247,274.69,235.344,345.214
380,380,S381-02-t10_01.jpg,710,,181.534,275.266,300.003,275.377,236.655,345.388
381,381,S382-01-t10_01.jpg,711,,169.347,267.378,285.401,262.901,228.682,329.987
381,381,S382-02-t10_01.jpg,712,,182.824,342.152,273.12,346.232,226.149,400.954
381,381,S382-03-t10_01.jpg,713,,157.227,255.023,311.54,250.349,238.328,333.769
381,381,S382-04-t10_01.jpg,714,,178.405,285.922,333.984,291.587,249.555,374.742
381,381,S382-05-t10_01.jpg,715,,186.74,313.894,281.495,315.254,234.046,366.803
381,381,S382-06-t10_01.jpg,716,,167.398,264.674,293.026,270.455,225.536,329.211
381,381,S382-07-t10_01.jpg,717,,194.094,324.461,304.001,332.153,242.766,387.911
381,381,S382-08-t10_01.jpg,718,,195.095,255.706,287.894,260.847,237.928,307.764
381,381,S382-09-t10_01.jpg,719,,221.475,254.129,311.62,261.41,263.622,305.152
381,381,S382-10-t10_01.jpg,720,,184.442,323.905,281.021,326.198,230.544,382.699
382,382,S383-01-t10_01.jpg,721,,182.435,275.85,263.245,266.242,227.464,326.917
382,382,S383-02-t10_01.jpg,722,,144.568,267.927,275.683,239.765,219.334,337.074
383,383,S384-01-t10_01.jpg,723,,176.508,225.539,263.263,240.633,214.312,295.66
383,383,S384-02-t10_01.jpg,724,,157.207,200.774,238.807,208.183,197.549,254.083
384,384,S385-01-t10_01.jpg,725,,236.36,254.98,318.249,274.126,272.986,311.711
384,384,S385-02-t10_01.jpg,726,,199.296,224.093,285.723,214.527,249.281,274.977
385,385,S386-01-t10_01.jpg,727,,147.628,231.336,223.532,223.464,189.93,281.975
385,385,S386-02-t10_01.jpg,728,,160.345,207.314,243.196,204.885,204.359,262.231
385,385,S386-03-t10_01.jpg,729,,147.88,239.917,230.087,237.795,192.358,301.729
385,385,S386-04-t10_01.jpg,730,,157.422,232.527,238.043,224.762,203.579,289.898
385,385,S386-05-t10_01.jpg,731,,172.679,219.05,254.759,219.147,215.327,279.987
385,385,S386-06-t10_01.jpg,732,,125.786,223.832,203.904,213.999,168.902,273.16
385,385,S386-07-t10_01.jpg,733,,147.13,224.827,241.963,225.624,193.923,298.655
385,385,S386-08-t10_01.jpg,734,,173.543,212.895,260.954,207.859,220.589,272.783
386,386,S387-01-t10_01.jpg,735,,174.102,275.307,261.908,267.617,218.442,339.369
386,386,S387-02-t10_01.jpg,736,,219.246,267.116,308.879,272.383,262.853,325.074
386,386,S387-03-t10_01.jpg,737,,174.903,227.357,275.338,234.257,224.569,292.72
387,387,S388-01-t10_01.jpg,738,,221.413,275.334,308.436,282.591,265.242,330.707
387,387,S388-02-t10_01.jpg,739,,184.632,260.634,334.5,259.957,265.72,345.211
387,387,S388-03-t10_01.jpg,740,,152.201,296.776,254.329,289.109,202.251,347.301
387,387,S388-04-t10_01.jpg,741,,163.763,293.8,266.908,283.571,216.837,346.578
387,387,S388-05-t10_01.jpg,742,,170.66,281.445,284.91,282.551,233.135,346.226
387,387,S388-06-t10_01.jpg,743,,124.957,281.177,258.525,274.874,194.975,352.339
387,387,S388-07-t10_01.jpg,744,,199.51,293.559,292.969,290.2,249.42,343.663
387,387,S388-08-t10_01.jpg,745,,141.552,307.216,259.149,271.682,210.226,354.903
387,387,S388-09-t10_01.jpg,746,,180.531,190.438,293.258,191.617,242.61,250.521
387,387,S388-10-t10_01.jpg,747,,166.65,226.935,258.313,228.023,212.824,276.808
387,387,S388-11-t10_01.jpg,748,,104.235,199.798,225.329,203.014,170.653,243.458
387,387,S388-12-t10_01.jpg,749,,217.632,226.709,335.664,218.307,299.433,302.825
387,387,S388-13-t10_01.jpg,750,,199.035,277.913,281.289,282.251,238.868,332.463
387,387,S388-14-t10_01.jpg,751,,190.746,266.012,306.43,261.937,250.13,331.666
387,387,S388-15-t10_01.jpg,752,,160.909,242.001,304.677,248.35,237.607,317.256
387,387,S388-16-t10_01.jpg,753,,254.848,324.023,367.853,332.465,324.174,391.973
387,387,S388-17-t10_01.jpg,754,,198.774,272.67,322.989,279.945,266.821,351.933
387,387,S388-18-t10_01.jpg,755,,199.416,227.908,308.404,252.663,254.789,324.835
388,388,S389-01-t10_01.jpg,756,,305.033,443.53,516.335,442.149,416.29,562.233
388,388,S389-02-t10_01.jpg,757,,314.212,393.484,440.614,403.082,370.847,456.743
389,389,S390-01-t10_01.jpg,758,,182.079,267.454,298.79,270.218,235.992,340.209
389,389,S390-02-t10_01.jpg,759,,184.976,255.768,288.165,260.668,233.363,319.003
390,390,S391-01-t10_01.jpg,760,,176.521,255.675,299.397,251.189,239.802,319.662
390,390,S391-02-t10_01.jpg,761,,198.669,268.698,293.811,268.196,247.92,325.369
390,390,S391-03-t10_01.jpg,762,,204.028,312.969,306.241,312.452,256.042,372.689
391,391,S392-01-t10_01.jpg,763,,210.241,325.553,320.826,326.234,270.727,397.508
391,391,S392-02-t10_01.jpg,764,,112.143,283.285,246.08,263.604,192.242,353.97
391,391,S392-03-t10_01.jpg,765,,146.081,271.654,243.947,269.617,194.774,332.669
391,391,S392-04-t10_01.jpg,766,,204.708,273.387,325.863,265.326,273.159,341.345
391,391,S392-05-t10_01.jpg,767,,220.836,303.295,385.335,301.22,318.656,409.185
391,391,S392-06-t10_01.jpg,768,,228.889,301.551,331.449,296.18,289.903,365.501
391,391,S392-07-t10_01.jpg,769,,209.053,297.601,319.267,286.192,273.594,360.065
391,391,S392-08-t10_01.jpg,770,,200.748,330.54,298.273,328.234,251.345,397.255
392,392,S393-01-t10_01.jpg,771,,230.417,262.001,340.912,275.482,282.229,330.786
392,392,S393-02-t10_01.jpg,772,,193.904,262.205,297.135,263.894,241.446,312.442
392,392,S393-03-t10_01.jpg,773,,222.768,361.529,311.593,369.691,254.692,406.131
392,392,S393-04-t10_01.jpg,774,,130.057,207.709,230.799,215.778,155.476,288.46
393,393,S394-01-t10_01.jpg,775,,200.999,272.771,304.804,282.602,249.73,347.698
393,393,S394-02-t10_01.jpg,776,,192.112,255.746,284.832,258.748,239.407,319.058
393,393,S394-03-t10_01.jpg,777,,145.113,285.477,249.591,289.729,189.546,358.399
393,393,S394-04-t10_01.jpg,778,,202.248,237.791,288.269,246.958,241.899,295.209
393,393,S394-05-t10_01.jpg,779,,196.007,269.042,289.856,271.754,240.304,327.17
394,394,S395-01-t10_01.jpg,780,,295.845,428.78,450.513,415.73,381.686,510.132
394,394,S395-02-t10_01.jpg,781,,356.893,486.911,514.123,483.741,437.11,590.729
395,395,S396-01-t10_01.jpg,782,,199.895,264.918,300.602,263.474,254.568,320.083
395,395,S396-02-t10_01.jpg,783,,222.3,257.572,318.753,258.571,274.332,303.315
395,395,S396-03-t10_01.jpg,784,,164.705,264.753,252.672,272.678,203.603,309.1
395,395,S396-04-t10_01.jpg,785,,131.569,267.334,260.96,276.102,190.113,333.899
395,395,S396-05-t10_01.jpg,786,,199.218,228.45,303.298,226.979,251.402,284.044
395,395,S396-06-t10_01.jpg,787,,217.957,304.203,324.85,309.323,270.815,348.005
395,395,S396-07-t10_01.jpg,788,,191.053,226.949,311.618,213.012,257.504,270.39
395,395,S396-08-t10_01.jpg,789,,183.262,240.534,290.563,244.742,239.011,291.229
395,395,S396-09-t10_01.jpg,790,,196.017,329.917,277.349,317.714,241.69,373.077
395,395,S396-10-t10_01.jpg,791,,200.423,246.081,311.296,236.537,261.961,283.609
395,395,S396-11-t10_01.jpg,792,,228.847,217.064,352.116,216.512,307.353,283.292
396,396,S397-01-t10_01.jpg,793,,406.095,450.318,583.183,460.112,494.492,562.25
396,396,S397-02-t10_01.jpg,794,,336.149,427.769,472.083,425.241,405.266,506.251
396,396,S397-02-t10_02.jpg,795,,,,,,,
396,396,S397-03-t10_01.jpg,796,,521.665,328.449,646.647,340.316,578.841,411.454
396,396,S397-03-t10_02.jpg,797,,,,,,,
397,397,S398-01-t10_01.jpg,798,,209.572,249.513,310.615,244.911,268.744,312.976
397,397,S398-02-t10_01.jpg,799,,175.174,258.644,283.41,270.216,226.551,332.951
397,397,S398-03-t10_01.jpg,800,,174.808,294.497,276.71,286.134,236.998,356.169
398,398,S399-01-t10_01.jpg,801,,215.243,249.22,336.617,264.78,276.885,306.616
398,398,S399-02-t10_01.jpg,802,,134.911,288.9,252.511,272.323,196.709,362.772
398,398,S399-03-t10_01.jpg,803,,166.296,229.427,263.608,210.902,220.48,273.401
398,398,S399-04-t10_01.jpg,804,,211.643,248.379,315.702,256.409,270.044,327.975
398,398,S399-05-t10_01.jpg,805,,200.751,308.313,328.216,338.255,247.902,410.355
398,398,S399-06-t10_01.jpg,806,,207.577,243.857,329.527,278.548,255.495,335.273
399,399,S400-01-t10_01.jpg,807,,353.553,458.38,475.478,452.605,415.227,511.949
399,399,S400-02-t10_01.jpg,808,,370.928,288.876,473.513,288.729,428.532,339.319
399,399,S400-03-t10_01.jpg,809,,370.162,381.615,467.966,375.844,417.71,446.942
400,400,S401-01-t10_01.jpg,810,,280.218,165.215,362.149,163.473,319.905,209.687
400,400,S401-02-t10_01.jpg,811,,177.535,236.995,283.413,230.581,231.094,295.324
400,400,S401-03-t10_01.jpg,812,,88.5018,277.399,189.485,257.897,143.179,331.146
400,400,S401-04-t10_01.jpg,813,,177.733,272.451,276.56,274.469,221.045,329.702
400,400,S401-05-t10_01.jpg,814,,192.054,271.281,306.577,264.942,254.168,332.211
400,400,S401-06-t10_01.jpg,815,,190.328,266.03,315.273,263.5,256.333,337.433
400,400,S401-07-t10_01.jpg,816,,143.839,257.247,246.653,256.796,189.96,311.423
400,400,S401-08-t10_01.jpg,817,,182.673,254.413,295.977,248.699,239.381,313.78
400,400,S401-09-t10_01.jpg,818,,220.715,278.581,313.976,275.827,267.729,333.652
401,401,S402-01-t10_01.jpg,819,,163.642,272.384,275.296,265.663,220.838,334.788
401,401,S402-02-t10_01.jpg,820,,201.08,256.35,304.547,265.991,251.242,322.754
402,402,S403-01-t10_01.jpg,821,,180.714,196.953,337.756,197.936,261.34,269.072
402,402,S403-02-t10_01.jpg,822,,158.777,232.903,265.448,251.845,202.527,302.421
402,402,S403-03-t10_01.jpg,823,,196.23,278.495,294.358,263.659,253.553,327.753
402,402,S403-04-t10_01.jpg,824,,169.929,320.507,304.692,312.459,246.495,396.024
403,403,S404-01-t10_01.jpg,825,,197.178,284.649,332.441,283.136,262.941,349.879
403,403,S404-02-t10_01.jpg,826,,189.535,286.184,310.257,283.602,248.378,343.662
403,403,S404-03-t10_01.jpg,827,,194.698,257.974,272.842,258.957,232.333,295.418
403,403,S404-04-t10_01.jpg,828,,175.729,243.36,296.555,241.685,229.243,300.091
403,403,S404-05-t10_01.jpg,829,,182.289,277.112,268.51,284.504,220.306,324.621
403,403,S404-06-t10_01.jpg,830,,180.618,255.207,302.19,258.277,236.162,320.878
403,403,S404-07-t10_01.jpg,831,,172.424,260.088,274.631,262.083,220.968,319.131
403,403,S404-08-t10_01.jpg,832,,171.717,251.007,306.412,251.405,236.909,322.184
403,403,S404-09-t10_01.jpg,833,,198.606,245.296,335.114,240.204,267.508,316.767
403,403,S404-10-t10_01.jpg,834,,166.528,257.32,280.867,266.853,220.529,327.18
403,403,S404-11-t10_01.jpg,835,,153.916,258.887,300.233,262.883,222.63,335.024
403,403,S404-12-t10_01.jpg,836,,162.592,260.254,312.259,264.617,233.712,348.196
403,403,S404-13-t10_01.jpg,837,,185.369,258.781,294.076,263.136,237.643,320.623
404,404,S405-01-t10_01.jpg,838,,201.931,258.948,321.371,262.416,254.42,331.972
404,404,S405-02-t10_01.jpg,839,,169.258,308.709,279.023,310.767,222.618,379.911
404,404,S405-03-t10_01.jpg,840,,181.711,271.54,295.413,272.218,235.157,343.656
404,404,S405-04-t10_01.jpg,841,,181.023,296.524,315.899,301.053,246.984,385.068
404,404,S405-05-t10_01.jpg,842,,231.718,252.322,308.839,250.973,271.368,299.294
404,404,S405-06-t10_01.jpg,843,,210.773,266.932,295.5,261.906,255.478,316.71
404,404,S405-07-t10_01.jpg,844,,158.66,281.095,284.695,283.775,219.06,359.12
405,405,S406-01-t10_01.jpg,845,,232.425,271.803,315.849,265.549,278.956,322.183
405,405,S406-02-t10_01.jpg,846,,158.478,286.195,251.658,286.894,201.749,339.204
406,406,S407-01-t10_01.jpg,847,,261.083,301.176,358.852,299.112,307.541,350.345
406,406,S407-02-t10_01.jpg,848,,163.461,239.888,266.947,239.18,212.708,307.405
406,406,S407-03-t10_01.jpg,849,,186.313,284.299,275.381,277.074,237.406,342.827
406,406,S407-03-t10_02.jpg,850,,,,,,,
406,406,S407-03-t10_03.jpg,851,,,,,,,
407,407,S408-01-t10_01.jpg,852,,230.382,293.017,309.612,305.164,261.905,352.172
407,407,S408-02-t10_01.jpg,853,,152.336,226.039,248.236,237.18,193.273,299.442
408,408,S409-01-t10_01.jpg,854,,179.091,283.796,282.801,276.977,233.048,340.468
408,408,S409-02-t10_01.jpg,855,,172.156,280.671,281.601,285.648,220.105,358.575
408,408,S409-03-t10_01.jpg,856,,176.705,282.382,291.526,270.418,237.023,345.247
408,408,S409-04-t10_01.jpg,857,,235.367,236.309,336.886,254.18,281.894,307.477
408,408,S409-05-t10_01.jpg,858,,218.507,257.762,316.081,248.482,280.432,304.433
408,408,S409-06-t10_01.jpg,859,,211.709,257.627,315.617,275.882,254.454,329.552
408,408,S409-07-t10_01.jpg,860,,188.273,290.876,283.483,287.584,239.11,347.833
408,408,S409-08-t10_01.jpg,861,,209.43,283.506,305.892,269.115,270.754,348.693
408,408,S409-09-t10_01.jpg,862,,187.121,291.132,296.883,283.536,248.209,346.168
408,408,S409-10-t10_01.jpg,863,,191.423,268.411,295.062,261.76,248.047,333.5
408,408,S409-11-t10_01.jpg,864,,135.804,208.175,267.512,199.64,203.564,269.31
409,409,S410-01-t10_01.jpg,865,,117.795,181.208,204.673,181.086,159.042,227.796
410,410,S411-01-t10_01.jpg,866,,205.882,327.914,347.457,328.033,271.902,424.748
410,410,S411-02-t10_01.jpg,867,,256.276,203.712,337.889,224.117,288.351,256.736
410,410,S411-03-t10_01.jpg,868,,169.415,292.296,286.337,291.477,209.403,374.217
410,410,S411-04-t10_01.jpg,869,,181.176,154.806,253.36,165.176,207.025,209.794
410,410,S411-05-t10_01.jpg,870,,184.204,274.95,282.924,270.188,238.783,332.762
410,410,S411-06-t10_01.jpg,871,,214,261.413,319.625,253.524,273.721,317.325
410,410,S411-06-t10_02.jpg,872,,,,,,,
410,410,S411-06-t10_03.jpg,873,,,,,,,
411,411,S412-01-t10_01.jpg,874,,162.443,294.828,278.333,279.879,218.146,371.125
411,411,S412-02-t10_01.jpg,875,,216.82,251.013,321.366,256.633,271.308,303.646
411,411,S412-03-t10_01.jpg,876,,186.66,266.437,299.852,283.181,239.642,340.77
412,412,S413-01-t10_01.jpg,877,,204.207,273.694,294.062,291.754,246.728,326.835
412,412,S413-02-t10_01.jpg,878,,177.887,294.54,312.366,280.269,252.392,361.086
412,412,S413-03-t10_01.jpg,879,,167.603,256.449,315.641,256.387,242.395,325.147
412,412,S413-04-t10_01.jpg,880,,192.515,257.778,296.836,257.932,248.795,312.672
412,412,S413-05-t10_01.jpg,881,,253.973,379.381,353.465,379.795,310.899,436.873
412,412,S413-06-t10_01.jpg,882,,207.842,253.081,297.082,274.923,244.948,310.793
412,412,S413-07-t10_01.jpg,883,,229.443,331.952,321.274,344.651,272.977,390.847
412,412,S413-08-t10_01.jpg,884,,177.045,271.419,324.699,282.592,261.109,368.68
412,412,S413-09-t10_01.jpg,885,,170.127,279.039,270.357,270.969,223.657,331.202
412,412,S413-10-t10_01.jpg,886,,175.14,270.329,269.556,267.174,225.871,318.573
413,413,S414-01-t10_01.jpg,887,,198.065,196.908,309.11,197.789,260.062,262.782
413,413,S414-02-t10_01.jpg,888,,167.787,285.619,331.393,284.223,251.569,384.488
413,413,S414-03-t10_01.jpg,889,,179.028,209.855,320.377,218.625,249.806,298.227
413,413,S414-04-t10_01.jpg,890,,149.077,260.932,308.674,251.437,235.55,351.093
413,413,S414-05-t10_01.jpg,891,,206.168,224.059,304.866,228.428,253.608,287.982
413,413,S414-06-t10_01.jpg,892,,166.997,286.23,279.901,284.212,228.349,347.521
413,413,S414-07-t10_01.jpg,893,,228.717,307.634,336.764,297.978,287.414,369.336
413,413,S414-08-t10_01.jpg,894,,191.777,291.098,291.484,285.602,244.462,348.577
413,413,S414-09-t10_01.jpg,895,,208.6,304.927,285.569,302.724,248.846,353.076
413,413,S414-10-t10_01.jpg,896,,194.103,285.735,291.731,281.049,247.064,338.372
413,413,S414-11-t10_01.jpg,897,,232.497,311.564,325.345,298.516,287.457,356.986
414,414,S415-01-t10_01.jpg,898,,222.446,294.847,331.488,284.814,284.58,347.998
414,414,S415-02-t10_01.jpg,899,,167.154,265.207,291.825,264.79,234.062,345.832
414,414,S415-03-t10_01.jpg,900,,190.673,260.318,297.848,263.15,243.04,332.317
414,414,S415-04-t10_01.jpg,901,,185.99,272.686,304.556,271.028,247.034,334.205
414,414,S415-05-t10_01.jpg,902,,192.149,303.676,290.886,292.112,249.571,365.175
414,414,S415-06-t10_01.jpg,903,,174.838,274.599,285.046,277.221,227.404,344.681
414,414,S415-07-t10_01.jpg,904,,245.139,266.559,328.8,262.206,291.552,304.158
415,415,S416-01-t10_01.jpg,905,,221.396,242.265,315.783,246.532,259.171,303.886
415,415,S416-02-t10_01.jpg,906,,145.717,247.27,287.001,234.906,221.131,326.053
416,416,S417-01-t10_01.jpg,907,,168.52,373.444,268.111,363.077,222.767,435.996
416,416,S417-02-t10_01.jpg,908,,195.563,266.625,315.4,260.165,267.938,331.968
416,416,S417-03-t10_01.jpg,909,,147.498,209.288,266.25,210.081,214.142,283.039
416,416,S417-04-t10_01.jpg,910,,126.508,158.134,224.399,160.261,176.094,214.891
416,416,S417-05-t10_01.jpg,911,,147.725,190.832,226.067,188.994,179.106,247.097
416,416,S417-06-t10_01.jpg,912,,128.848,232.205,233.913,221.102,185.754,292.958
416,416,S417-07-t10_01.jpg,913,,165.621,182.639,239.897,183.986,206.513,229.578
416,416,S417-08-t10_01.jpg,914,,175.7,246.345,268.823,243.368,230.296,306.067
417,417,S418-01-t10_01.jpg,915,,181.21,267.655,266.609,256.652,225.115,309.297
417,417,S418-02-t10_01.jpg,916,,,,,,,
417,417,S418-03-t10_01.jpg,917,,201.543,306.464,346.463,303.985,279.933,384.811
418,418,S419-01-t10_01.jpg,918,,180.294,267.154,305.86,267.143,238.738,332.844
418,418,S419-02-t10_01.jpg,919,,170.157,290.544,273.83,285.742,209.851,353.097
418,418,S419-03-t10_01.jpg,920,,230.872,277.775,363.153,276.765,292.886,351.523
418,418,S419-04-t10_01.jpg,921,,182.709,258.436,275.882,257.151,226.316,313.667
418,418,S419-05-t10_01.jpg,922,,191.303,279.613,311.839,277.868,252.402,351.922
418,418,S419-06-t10_01.jpg,923,,200.287,259.21,307.521,255.148,254.42,316.183
418,418,S419-07-t10_01.jpg,924,,196.728,313.214,330.954,309.662,274.594,389.849
418,418,S419-08-t10_01.jpg,925,,153.964,259.994,279.87,257.119,216.339,336.138
418,418,S419-09-t10_01.jpg,926,,203.938,318.994,307.801,308.263,263.231,372.795
418,418,S419-10-t10_01.jpg,927,,199.437,261.17,278.337,263.135,239.084,301.544
419,419,S420-01-t10_01.jpg,928,,228.632,239.379,315.822,253.855,260.982,294.109
419,419,S420-02-t10_01.jpg,929,,214.757,201.45,297.786,215.907,255.478,252.844
419,419,S420-03-t10_01.jpg,930,,179.51,342.548,287.774,337.155,230.76,401.204
419,419,S420-04-t10_01.jpg,931,,196.374,242.286,288.702,234.353,247.869,296.353
419,419,S420-05-t10_01.jpg,932,,184.27,238.662,298.019,229.709,248.978,296.151
419,419,S420-06-t10_01.jpg,933,,169.748,230.867,280.509,215.303,237.386,284.923
420,420,S421-01-t10_01.jpg,934,,116.995,215.384,212.294,215.749,165.985,262.34
420,420,S421-02-t10_01.jpg,935,,141.463,238.161,226.169,218.273,186.784,267.892
